      T         p     Ionization  brems     pair     photonuc  Radloss    dE/dx   CSDA Range dltterm dE/dx|_R
    [MeV]    [MeV/c]  -----------------------[MeV cm^2/g]------------------------  [g/cm^2]  --[MeV cm^2/g]--
  5.000E+03 5.105E+03 2.373E+00 2.023E-03 1.636E-03 2.537E-03 6.196E-03 2.379E+00 2.234E+03 -0.3741 1.558E+00
  5.500E+03 5.605E+03 2.389E+00 2.286E-03 1.917E-03 2.774E-03 6.977E-03 2.396E+00 2.443E+03 -0.3886 1.559E+00
  6.000E+03 6.105E+03 2.403E+00 2.555E-03 2.209E-03 3.010E-03 7.774E-03 2.410E+00 2.651E+03 -0.4020 1.560E+00
  7.000E+03 7.105E+03 2.427E+00 3.106E-03 2.821E-03 3.480E-03 9.407E-03 2.437E+00 3.064E+03 -0.4260 1.562E+00
  8.000E+03 8.105E+03 2.448E+00 3.675E-03 3.466E-03 3.947E-03 1.109E-02 2.459E+00 3.472E+03 -0.4471 1.563E+00
  9.000E+03 9.105E+03 2.466E+00 4.259E-03 4.139E-03 4.411E-03 1.281E-02 2.479E+00 3.877E+03 -0.4659 1.564E+00
  1.000E+04 1.011E+04 2.482E+00 4.857E-03 4.840E-03 4.871E-03 1.457E-02 2.497E+00 4.279E+03 -0.4829 1.565E+00
  1.200E+04 1.211E+04 2.509E+00 6.103E-03 6.349E-03 5.765E-03 1.822E-02 2.527E+00 5.075E+03 -0.5125 1.566E+00
  1.400E+04 1.411E+04 2.531E+00 7.392E-03 7.942E-03 6.649E-03 2.198E-02 2.553E+00 5.862E+03 -0.5378 1.566E+00
  1.700E+04 1.711E+04 2.559E+00 9.393E-03 1.046E-02 7.957E-03 2.781E-02 2.587E+00 7.030E+03 -0.5699 1.567E+00
  2.000E+04 2.011E+04 2.581E+00 1.146E-02 1.312E-02 9.249E-03 3.383E-02 2.615E+00 8.183E+03 -0.5970 1.568E+00
  2.500E+04 2.511E+04 2.611E+00 1.506E-02 1.788E-02 1.140E-02 4.434E-02 2.656E+00 1.008E+04 -0.6345 1.568E+00
  3.000E+04 3.011E+04 2.635E+00 1.879E-02 2.291E-02 1.352E-02 5.523E-02 2.690E+00 1.195E+04 -0.6652 1.568E+00
  3.500E+04 3.511E+04 2.655E+00 2.263E-02 2.816E-02 1.563E-02 6.642E-02 2.721E+00 1.380E+04 -0.6913 1.568E+00
  4.000E+04 4.011E+04 2.671E+00 2.657E-02 3.361E-02 1.771E-02 7.789E-02 2.749E+00 1.563E+04 -0.7139 1.568E+00
  4.500E+04 4.511E+04 2.686E+00 3.059E-02 3.922E-02 1.978E-02 8.959E-02 2.776E+00 1.744E+04 -0.7339 1.568E+00
  5.000E+04 5.011E+04 2.699E+00 3.469E-02 4.498E-02 2.183E-02 1.015E-01 2.801E+00 1.923E+04 -0.7519 1.568E+00
  5.500E+04 5.511E+04 2.711E+00 3.884E-02 5.079E-02 2.392E-02 1.135E-01 2.824E+00 2.101E+04 -0.7681 1.568E+00
  6.000E+04 6.011E+04 2.721E+00 4.305E-02 5.671E-02 2.600E-02 1.258E-01 2.847E+00 2.277E+04 -0.7829 1.568E+00
  7.000E+04 7.011E+04 2.739E+00 5.162E-02 6.885E-02 3.014E-02 1.506E-01 2.890E+00 2.626E+04 -0.8091 1.568E+00
  8.000E+04 8.011E+04 2.755E+00 6.039E-02 8.135E-02 3.426E-02 1.760E-01 2.931E+00 2.969E+04 -0.8318 1.568E+00
  9.000E+04 9.011E+04 2.769E+00 6.932E-02 9.416E-02 3.835E-02 2.018E-01 2.971E+00 3.308E+04 -0.8519 1.568E+00
  1.000E+05 1.001E+05 2.781E+00 7.839E-02 1.073E-01 4.243E-02 2.281E-01 3.009E+00 3.642E+04 -0.8698 1.568E+00
